seqnames	start	end	width	strand	name	score	signalValue	pValue	qValue	peak	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr19	43198117	43198315	199	*	SRR1642051_peak_27693	84	5.07137	8.41215	5.83518	100	3' UTR	19	43192702	43207299	14598	2	5672	8984	ENSG00000243137	PSG4	pregnancy specific beta-1-glycoprotein 4
chr19	44739211	44739572	362	*	SRR1642051_peak_27785	252	8.45865	25.205	20.8617	111	Distal Intergenic	19	44747705	44760044	12340	1	602	-8133	ENSG00000069399	BCL3	BCL3 transcription coactivator
chr19	44942210	44942713	504	*	SRR1642051_peak_27847	222	9.35715	22.2346	18.1923	124	Promoter (<=1kb)	19	44942238	44949565	7328	1	100533990	0	NA	APOC4-APOC2	APOC4-APOC2 readthrough (NMD candidate)
chr19	45294201	45294675	475	*	SRR1642051_peak_27874	199	8.76764	19.9855	16.1699	372	Exon (ENST00000262891.9/57787, exon 14 of 17)	19	45306413	45322875	16463	2	1158	28200	ENSG00000104879	CKM	creatine kinase, M-type
chr19	45514101	45514243	143	*	SRR1642051_peak_27900	84	5.27737	8.41215	5.83518	61	Intron (ENST00000589627.1/7408, intron 2 of 2)	19	45506579	45526989	20411	1	7408	7522	ENSG00000125753	VASP	vasodilator stimulated phosphoprotein
chr19	45569776	45569955	180	*	SRR1642051_peak_27903	84	5.27737	8.41215	5.83518	88	Intron (ENST00000323060.4/80207, intron 1 of 1)	19	45589764	45602212	12449	2	2828	32257	ENSG00000177464	GPR4	G protein-coupled receptor 4
chr19	46924321	46924517	197	*	SRR1642051_peak_27988	88	5.6728	8.8216	6.20337	82	Intron (ENST00000672722.1/2909, intron 2 of 6)	19	46860997	47005077	144081	1	2909	63324	ENSG00000160007	ARHGAP35	Rho GTPase activating protein 35
chr19	46994237	46994384	148	*	SRR1642051_peak_28007	83	5.49799	8.34952	5.79549	58	Intron (ENST00000672722.1/2909, intron 5 of 6)	19	47019837	47045775	25939	1	4861	-25453	ENSG00000130751	NPAS1	neuronal PAS domain protein 1
chr19	47667738	47668007	270	*	SRR1642051_peak_28064	111	6.73668	11.1303	8.27463	156	Intron (ENST00000599924.1/ENST00000599924.1, intron 1 of 2)	19	47713422	47743134	29713	1	30846	-45415	ENSG00000024422	EHD2	EH domain containing 2
chr19	48908463	48908853	391	*	SRR1642051_peak_28127	131	6.92077	13.183	10.0929	127	Intron (ENST00000424608.2/4924, intron 4 of 13)	19	48900050	48923473	23424	1	4924	8413	ENSG00000104805	NUCB1	nucleobindin 1
chr19	48963275	48963950	676	*	SRR1642051_peak_28133	239	10.0707	23.962	19.7373	97	Promoter (1-2kb)	19	48965309	48966879	1571	1	2512	-1359	ENSG00000087086	FTL	ferritin light chain
chr19	48963994	48964946	953	*	SRR1642051_peak_28134	203	7.82056	20.3845	16.5156	294	Promoter (<=1kb)	19	48965309	48966879	1571	1	2512	-363	ENSG00000087086	FTL	ferritin light chain
chr19	50004257	50004403	147	*	SRR1642051_peak_28200	75	4.86537	7.53305	5.05997	138	Intron (ENST00000316763.8/51231, intron 5 of 14)	19	50025714	50053414	27701	1	25888	-21311	ENSG00000142528	ZNF473	zinc finger protein 473
chr19	50004459	50004608	150	*	SRR1642051_peak_28201	98	6.15318	9.80407	7.08386	28	Intron (ENST00000316763.8/51231, intron 5 of 14)	19	50025714	50053414	27701	1	25888	-21106	ENSG00000142528	ZNF473	zinc finger protein 473
chr19	54209569	54209932	364	*	SRR1642051_peak_28285	102	5.75491	10.2745	7.48392	222	Intron (ENST00000448962.5/6203, intron 3 of 4)	19	54216278	54223506	7229	2	11025	13574	ENSG00000204577	LILRB3	leukocyte immunoglobulin like receptor B3
chr19	55229216	55229544	329	*	SRR1642051_peak_28302	121	6.50905	12.1812	9.20282	139	Promoter (<=1kb)	19	55226638	55228773	2136	2	255043	-443	ENSG00000180089	TMEM86B	transmembrane protein 86B
chr19	58510701	58510843	143	*	SRR1642051_peak_28446	61	3.80353	6.17368	3.84875	77	Promoter (1-2kb)	19	58479512	58511992	32481	2	10998	1149	ENSG00000083807	SLC27A5	solute carrier family 27 member 5
chr2	3525184	3525424	241	*	SRR1642051_peak_28498	88	5.23057	8.89126	6.26184	140	Distal Intergenic	2	3519275	3523197	3923	1	124907725	5909	NA	LOC124907725	uncharacterized LOC124907725
chr2	8119952	8121018	1067	*	SRR1642051_peak_28521	173	7.20256	17.3804	13.8418	686	Intron (ENST00000663636.1/339788, intron 1 of 5)	2	7922425	8278186	355762	2	339788	157168	ENSG00000235665	LINC00298	long intergenic non-protein coding RNA 298
chr2	8141102	8141781	680	*	SRR1642051_peak_28536	184	8.78357	18.483	14.838	122	Intron (ENST00000663038.1/ENST00000663038.1, intron 1 of 1)	2	7922425	8278186	355762	2	339788	136405	ENSG00000235665	LINC00298	long intergenic non-protein coding RNA 298
chr2	8409845	8410186	342	*	SRR1642051_peak_28553	178	8.4373	17.8839	14.2928	229	Intron (ENST00000669954.1/ENST00000669954.1, intron 1 of 7)	2	7988683	8383819	395137	2	339789	-26026	ENSG00000236790	LINC00299	long intergenic non-protein coding RNA 299
chr2	8475602	8475917	316	*	SRR1642051_peak_28558	113	6.31755	11.3222	8.42891	81	Intron (ENST00000655671.1/ENST00000655671.1, intron 1 of 6)	2	7988683	8383819	395137	2	339789	-91783	ENSG00000236790	LINC00299	long intergenic non-protein coding RNA 299
chr2	8598140	8598401	262	*	SRR1642051_peak_28571	202	7.58178	20.2571	16.4233	176	Distal Intergenic	2	8461703	8592903	131201	2	101929567	-5237	ENSG00000236008	LINC01814	long intergenic non-protein coding RNA 1814
chr2	8627286	8627444	159	*	SRR1642051_peak_28578	112	6.51183	11.2663	8.3757	49	Distal Intergenic	2	8600892	8622942	22051	2	105373411	-4344	NA	LOC105373411	uncharacterized LOC105373411
chr2	8656764	8656989	226	*	SRR1642051_peak_28583	116	5.8753	11.6731	8.75741	127	Distal Intergenic	2	8678845	8684461	5617	1	3398	-21856	ENSG00000115738	ID2	inhibitor of DNA binding 2
chr2	9976402	9976557	156	*	SRR1642051_peak_28622	61	3.80353	6.17368	3.84875	101	Intron (ENST00000464418.5/29841, intron 8 of 15)	2	9951693	10002277	50585	1	29841	24709	ENSG00000134317	GRHL1	grainyhead like transcription factor 1
chr2	11385886	11386077	192	*	SRR1642051_peak_28676	102	5.75491	10.2745	7.48392	107	Intron (ENST00000675665.1/100874055, intron 1 of 2)	2	11372612	11403175	30564	1	100874055	13274	ENSG00000224177	LINC00570	long intergenic non-protein coding RNA 570
chr2	11388270	11388876	607	*	SRR1642051_peak_28677	278	10.1361	27.8752	23.2438	100	Intron (ENST00000675665.1/100874055, intron 1 of 2)	2	11372612	11403175	30564	1	100874055	15658	ENSG00000224177	LINC00570	long intergenic non-protein coding RNA 570
chr2	20171692	20171879	188	*	SRR1642051_peak_28749	91	6.03029	9.18116	6.53361	89	Distal Intergenic	2	20200797	20225433	24637	2	6382	53554	ENSG00000115884	SDC1	syndecan 1
chr2	20182778	20184237	1460	*	SRR1642051_peak_28758	295	10.97	29.5047	24.7304	1342	Distal Intergenic	2	20200797	20225433	24637	2	6382	41196	ENSG00000115884	SDC1	syndecan 1
chr2	20213090	20213840	751	*	SRR1642051_peak_28777	142	5.63394	14.2891	11.0943	573	Intron (ENST00000254351.9/6382, intron 1 of 4)	2	20200797	20225433	24637	2	6382	11593	ENSG00000115884	SDC1	syndecan 1
chr2	20536842	20537785	944	*	SRR1642051_peak_28815	134	5.51484	13.452	10.3401	81	Distal Intergenic	2	20499571	20501311	1741	2	107985856	-35531	NA	LOC107985856	uncharacterized LOC107985856
chr2	20592810	20593565	756	*	SRR1642051_peak_28830	222	8.75273	22.2677	18.2192	328	Promoter (<=1kb)	2	20590775	20592548	1774	2	100874343	-262	ENSG00000231948	HS1BP3-IT1	HS1BP3 intronic transcript 1
chr2	20599699	20600337	639	*	SRR1642051_peak_28839	94	4.52604	9.46042	6.77071	104	Intron (ENST00000446825.1/64342, intron 5 of 5)	2	20590775	20592548	1774	2	100874343	-7151	ENSG00000231948	HS1BP3-IT1	HS1BP3 intronic transcript 1
chr2	20615527	20615945	419	*	SRR1642051_peak_28843	110	5.98331	11.0046	8.1535	295	3' UTR	2	20590775	20592548	1774	2	100874343	-22979	ENSG00000231948	HS1BP3-IT1	HS1BP3 intronic transcript 1
chr2	20728399	20728648	250	*	SRR1642051_peak_28860	151	8.07469	15.101	11.8148	113	Intron (ENST00000435420.6/60526, intron 4 of 5)	2	20667144	20679243	12100	1	151449	61255	ENSG00000143869	GDF7	growth differentiation factor 7
chr2	21092266	21092485	220	*	SRR1642051_peak_28878	152	7.54339	15.2573	11.9432	114	Distal Intergenic	2	21094101	21096543	2443	2	124908055	4058	ENSG00000287956	LOC124908055	uncharacterized LOC124908055
chr2	23069301	23069586	286	*	SRR1642051_peak_28888	87	4.27883	8.71601	6.10487	207	Intron (ENST00000421581.1/107985792, intron 1 of 6)	2	23018125	23199056	180932	2	107985792	129470	NA	LOC107985792	uncharacterized LOC107985792
chr2	23070809	23071006	198	*	SRR1642051_peak_28889	127	7.19325	12.7736	9.72139	81	Intron (ENST00000421581.1/107985792, intron 1 of 6)	2	23018125	23199056	180932	2	107985792	128050	NA	LOC107985792	uncharacterized LOC107985792
chr2	23249767	23250131	365	*	SRR1642051_peak_28913	112	5.64022	11.2354	8.35074	131	Distal Intergenic	2	23018125	23199056	180932	2	107985792	-50711	NA	LOC107985792	uncharacterized LOC107985792
chr2	23381590	23381791	202	*	SRR1642051_peak_28918	97	5.88031	9.7509	7.04568	85	Promoter (<=1kb)	2	23357516	23381299	23784	2	105374323	-291	NA	LINC02923	long intergenic non-protein coding RNA 2923
chr2	26720659	26720939	281	*	SRR1642051_peak_28975	102	5.75491	10.2745	7.48392	156	Intron (ENST00000302909.4/3777, intron 1 of 1)	2	26692722	26733420	40699	1	3777	27937	ENSG00000171303	KCNK3	potassium two pore domain channel subfamily K member 3
chr2	26758439	26758688	250	*	SRR1642051_peak_28976	133	7.19446	13.3357	10.2295	86	Distal Intergenic	2	26764284	26781231	16948	1	54978	-5596	ENSG00000213699	SLC35F6	solute carrier family 35 member F6
chr2	27021362	27021536	175	*	SRR1642051_peak_28990	108	6.39337	10.8142	7.98406	82	5' UTR	2	26984776	27014612	29837	2	100129724	-6750	ENSG00000205500	MAPRE3-AS1	MAPRE3 antisense RNA 1
chr2	27977725	27977867	143	*	SRR1642051_peak_29068	95	6.65314	9.50808	6.81275	62	Intron (ENST00000448427.1/9577, intron 5 of 5)	2	27996367	27996449	83	1	100422965	-18500	ENSG00000265321	MIR4263	microRNA 4263
chr2	28620883	28621367	485	*	SRR1642051_peak_29092	151	8.07469	15.101	11.8148	287	3' UTR	2	28707511	28751600	44090	2	100505774	130233	ENSG00000226833	LOC100505774	uncharacterized LOC100505774
chr2	31558990	31559190	201	*	SRR1642051_peak_29115	224	8.27786	22.4435	18.3828	107	Intron (ENST00000435713.1/ENST00000435713.1, intron 2 of 2)	2	31522480	31580938	58459	2	6716	21748	ENSG00000277893	SRD5A2	steroid 5 alpha-reductase 2
chr2	31708532	31708907	376	*	SRR1642051_peak_29126	148	7.89908	14.8143	11.5571	74	Distal Intergenic	2	31793823	31803980	10158	2	105374449	95073	ENSG00000223647	LINC01946	long intergenic non-protein coding RNA 1946
chr2	32805568	32805767	200	*	SRR1642051_peak_29152	54	3.64903	5.46828	3.23814	87	Intron (ENST00000317907.9/55622, intron 16 of 19)	2	32825359	32926693	101335	1	285045	-19592	ENSG00000230876	LINC00486	long intergenic non-protein coding RNA 486
chr2	33069338	33069516	179	*	SRR1642051_peak_29159	68	4.43921	6.83065	4.43111	141	Intron (ENST00000404816.7/4052, intron 3 of 33)	2	32946953	33399509	452557	1	4052	122385	ENSG00000049323	LTBP1	latent transforming growth factor beta binding protein 1
chr2	34706499	34706703	205	*	SRR1642051_peak_29177	76	5.51375	7.63459	5.15809	106	Intron (ENST00000650021.1/104355288, intron 5 of 6)	2	34692290	34694298	2009	2	107985865	-12201	NA	LOC107985865	uncharacterized LOC107985865
chr2	37390378	37390529	152	*	SRR1642051_peak_29196	109	6.92266	10.9955	8.14743	95	Distal Intergenic	2	37339957	37343796	3840	2	124907754	-46582	NA	LOC124907754	uncharacterized LOC124907754
chr2	38110316	38110532	217	*	SRR1642051_peak_29209	66	4.65627	6.67846	4.29256	79	Promoter (<=1kb)	2	38067509	38109902	42394	2	1545	-414	ENSG00000138061	CYP1B1	cytochrome P450 family 1 subfamily B member 1
chr2	38677497	38677677	181	*	SRR1642051_peak_29222	58	4.24454	5.86057	3.58234	135	Intron (ENST00000427858.4/130589, intron 2 of 3)	2	38666081	38741237	75157	1	130589	11416	ENSG00000143891	GALM	galactose mutarotase
chr2	41895391	41895576	186	*	SRR1642051_peak_29266	112	6.09732	11.2014	8.32872	104	Distal Intergenic	2	41860155	41894050	33896	1	388942	35236	ENSG00000214691	LINC01913	long intergenic non-protein coding RNA 1913
chr2	41895752	41895907	156	*	SRR1642051_peak_29267	97	5.42707	9.79367	7.07934	56	Distal Intergenic	2	41860155	41894050	33896	1	388942	35597	ENSG00000214691	LINC01913	long intergenic non-protein coding RNA 1913
chr2	42137453	42137606	154	*	SRR1642051_peak_29279	102	6.43949	10.2497	7.46931	99	Distal Intergenic	2	42169353	42332548	163196	1	27436	-31747	ENSG00000143924	EML4	EMAP like 4
chr2	42795916	42796334	419	*	SRR1642051_peak_29304	121	6.51339	12.1886	9.20461	106	Exon (ENST00000692682.1/ENST00000692682.1, exon 1 of 1)	2	42767089	42792593	25505	2	23498	-3323	ENSG00000162882	HAAO	3-hydroxyanthranilate 3,4-dioxygenase
chr2	42926862	42927106	245	*	SRR1642051_peak_29311	90	5.6507	9.01193	6.37417	77	Distal Intergenic	2	42972378	43040662	68285	2	102723854	113556	ENSG00000231826	LINC01819	long intergenic non-protein coding RNA 1819
chr2	42927310	42927456	147	*	SRR1642051_peak_29312	71	4.98897	7.19338	4.75635	20	Distal Intergenic	2	42972378	43040662	68285	2	102723854	113206	ENSG00000231826	LINC01819	long intergenic non-protein coding RNA 1819
chr2	43228388	43228562	175	*	SRR1642051_peak_29338	87	4.74201	8.76364	6.14907	92	Promoter (1-2kb)	2	43227210	43228855	1646	1	100129726	1178	ENSG00000279873	LINC01126	long intergenic non-protein coding RNA 1126
chr2	43343771	43343921	151	*	SRR1642051_peak_29349	124	7.02392	12.4956	9.49141	92	3' UTR	2	43227210	43228855	1646	1	100129726	116561	ENSG00000279873	LINC01126	long intergenic non-protein coding RNA 1126
chr2	43424788	43424953	166	*	SRR1642051_peak_29353	52	3.05069	5.26629	3.05985	81	Intron (ENST00000407351.5/63892, intron 13 of 22)	2	43230851	43596038	365188	2	63892	171085	ENSG00000115970	THADA	THADA armadillo repeat containing
chr2	43425725	43425913	189	*	SRR1642051_peak_29354	132	7.46311	13.2151	10.1153	115	Intron (ENST00000407351.5/63892, intron 13 of 22)	2	43230851	43596038	365188	2	63892	170125	ENSG00000115970	THADA	THADA armadillo repeat containing
chr2	43457046	43457334	289	*	SRR1642051_peak_29359	99	6.38221	9.92652	7.19748	178	Intron (ENST00000407351.5/63892, intron 13 of 22)	2	43230851	43596038	365188	2	63892	138704	ENSG00000115970	THADA	THADA armadillo repeat containing
chr2	45939108	45939444	337	*	SRR1642051_peak_29414	226	9.32611	22.6004	18.5113	218	Intron (ENST00000306156.8/5581, intron 2 of 14)	2	45674701	45675476	776	2	105374580	-263632	NA	PRKCE-AS1	PRKCE antisense RNA 1
chr2	45991811	45991989	179	*	SRR1642051_peak_29416	59	3.53723	5.94584	3.65181	124	Intron (ENST00000306156.8/5581, intron 6 of 14)	2	46293667	46386697	93031	1	2034	-301678	ENSG00000116016	EPAS1	endothelial PAS domain protein 1
chr2	45992681	45993339	659	*	SRR1642051_peak_29417	245	10.1432	24.5423	20.2499	210	Intron (ENST00000306156.8/5581, intron 6 of 14)	2	46293667	46386697	93031	1	2034	-300328	ENSG00000116016	EPAS1	endothelial PAS domain protein 1
chr2	46307944	46308241	298	*	SRR1642051_peak_29436	112	5.96883	11.2425	8.35777	84	Intron (ENST00000460015.1/2034, intron 1 of 1)	2	46293667	46386697	93031	1	2034	14277	ENSG00000116016	EPAS1	endothelial PAS domain protein 1
chr2	46409629	46409879	251	*	SRR1642051_peak_29454	66	4.45337	6.6833	4.29256	95	Distal Intergenic	2	46392291	46394228	1938	2	105374582	-15401	ENSG00000228100	LINC01820	long intergenic non-protein coding RNA 1820
chr2	46955484	46956200	717	*	SRR1642051_peak_29472	163	7.9554	16.3197	12.8922	635	Intron (ENST00000698500.1/57217, intron 4 of 21)	2	46901870	46941855	39986	2	90411	-13629	ENSG00000180398	MCFD2	multiple coagulation factor deficiency 2, ER cargo receptor complex subunit
chr2	46970309	46970767	459	*	SRR1642051_peak_29474	251	10.5094	25.1258	20.7857	347	Intron (ENST00000698500.1/57217, intron 6 of 21)	2	46901870	46941855	39986	2	90411	-28454	ENSG00000180398	MCFD2	multiple coagulation factor deficiency 2, ER cargo receptor complex subunit
chr2	47043411	47043724	314	*	SRR1642051_peak_29479	200	9.46988	20.0434	16.2219	175	Intron (ENST00000698500.1/57217, intron 17 of 21)	2	46901870	46941855	39986	2	90411	-101556	ENSG00000180398	MCFD2	multiple coagulation factor deficiency 2, ER cargo receptor complex subunit
chr2	47071235	47071505	271	*	SRR1642051_peak_29481	112	6.30738	11.2084	8.32872	130	Intron (ENST00000698500.1/57217, intron 21 of 21)	2	47065941	47176511	110571	2	285051	105006	ENSG00000239605	STPG4	sperm-tail PG-rich repeat containing 4
chr2	47077187	47078154	968	*	SRR1642051_peak_29484	193	7.50593	19.3571	15.6192	244	Intron (ENST00000496939.1/ENST00000496939.1, intron 1 of 2)	2	47065941	47176511	110571	2	285051	98357	ENSG00000239605	STPG4	sperm-tail PG-rich repeat containing 4
chr2	47079488	47080094	607	*	SRR1642051_peak_29487	118	5.14404	11.8043	8.85548	193	Intron (ENST00000496939.1/ENST00000496939.1, intron 1 of 2)	2	47065941	47176511	110571	2	285051	96417	ENSG00000239605	STPG4	sperm-tail PG-rich repeat containing 4
chr2	47194081	47194223	143	*	SRR1642051_peak_29495	69	4.71205	6.94729	4.53212	10	Intron (ENST00000448713.5/101927043, intron 2 of 2)	2	47160084	47176921	16838	2	805	-17160	ENSG00000143933	CALM2	calmodulin 2
chr2	48250826	48251123	298	*	SRR1642051_peak_29521	126	7.57163	12.6926	9.64643	85	Intron (ENST00000651429.1/105374591, intron 2 of 8)	2	48006039	48314177	308139	2	105374593	63054	NA	LOC105374593	uncharacterized LOC105374593
chr2	48420341	48420743	403	*	SRR1642051_peak_29537	126	5.96208	12.6752	9.63789	282	Distal Intergenic	2	48440598	48515391	74794	1	129285	-19855	ENSG00000162869	PPP1R21	protein phosphatase 1 regulatory subunit 21
chr2	54554869	54555450	582	*	SRR1642051_peak_29570	240	10.8358	24.0248	19.7989	439	Intron (ENST00000615901.4/6711, intron 2 of 37)	2	54529343	54529801	459	1	56969	25526	NA	RPL23AP32	ribosomal protein L23a pseudogene 32
chr2	54574396	54575284	889	*	SRR1642051_peak_29587	198	7.54517	19.806	16.0015	270	Intron (ENST00000615901.4/6711, intron 2 of 37)	2	54529343	54529801	459	1	56969	45053	NA	RPL23AP32	ribosomal protein L23a pseudogene 32
chr2	54577264	54577558	295	*	SRR1642051_peak_29590	85	5.04698	8.57659	5.97635	135	Intron (ENST00000615901.4/6711, intron 2 of 37)	2	54529343	54529801	459	1	56969	47921	NA	RPL23AP32	ribosomal protein L23a pseudogene 32
chr2	54599647	54600024	378	*	SRR1642051_peak_29601	150	6.85064	15.009	11.7362	274	Intron (ENST00000615901.4/6711, intron 3 of 37)	2	54529343	54529801	459	1	56969	70304	NA	RPL23AP32	ribosomal protein L23a pseudogene 32
chr2	54601248	54601500	253	*	SRR1642051_peak_29604	106	5.94026	10.6829	7.87193	138	Intron (ENST00000615901.4/6711, intron 3 of 37)	2	54529343	54529801	459	1	56969	71905	NA	RPL23AP32	ribosomal protein L23a pseudogene 32
chr2	54612111	54612280	170	*	SRR1642051_peak_29608	75	4.86537	7.53305	5.05997	71	Exon (ENST00000615901.4/6711, exon 4 of 38)	2	54529343	54529801	459	1	56969	82768	NA	RPL23AP32	ribosomal protein L23a pseudogene 32
chr2	54632535	54632793	259	*	SRR1642051_peak_29615	149	7.363	14.9429	11.6811	102	Exon (ENST00000615901.4/6711, exon 17 of 38)	2	54723499	54972025	248527	1	400954	-90706	ENSG00000214595	EML6	EMAP like 6
chr2	58630267	58630443	177	*	SRR1642051_peak_29670	84	5.94314	8.43633	5.85294	63	Intron (ENST00000422723.5/400955, intron 2 of 5)	2	58427880	58932162	504283	1	124907771	202387	NA	LOC124907771	uncharacterized LOC124907771
chr2	62578571	62578713	143	*	SRR1642051_peak_29743	80	5.03406	8.01473	5.4805	81	Exon (ENST00000668814.1/ENST00000668814.1, exon 5 of 5)	2	62500218	62511894	11677	2	200728	-66677	ENSG00000186889	TMEM17	transmembrane protein 17
chr2	64023843	64024259	417	*	SRR1642051_peak_29806	126	5.39124	12.6201	9.60352	257	Distal Intergenic	2	63892146	64019428	127283	2	51542	-4415	ENSG00000143952	VPS54	VPS54 subunit of GARP complex
chr2	64675915	64676057	143	*	SRR1642051_peak_29834	69	5.03108	6.90592	4.49549	76	Intron (ENST00000476805.2/9792, intron 1 of 1)	2	64644612	64646698	2087	1	105374775	31303	NA	LOC105374775	uncharacterized LOC105374775
chr2	64685810	64686224	415	*	SRR1642051_peak_29838	98	5.33493	9.85898	7.13286	167	Intron (ENST00000476805.2/9792, intron 1 of 1)	2	64644612	64646698	2087	1	105374775	41198	NA	LOC105374775	uncharacterized LOC105374775
chr2	65025914	65026281	368	*	SRR1642051_peak_29858	182	9.05851	18.2266	14.6095	247	Intron (ENST00000653778.1/400958, intron 2 of 3)	2	65030720	65053017	22298	1	102724233	-4439	ENSG00000232613	LINC02576	long intergenic non-protein coding RNA 2576
chr2	65319588	65320008	421	*	SRR1642051_peak_29869	156	7.39211	15.6807	12.3205	87	Intron (ENST00000356388.9/200734, intron 4 of 5)	2	65227788	65271253	43466	1	10097	91800	ENSG00000138071	ACTR2	actin related protein 2
